start_time,stop_time
2020-06-02 06:15:40.000,2020-06-02 06:26:16.412
2020-06-10 13:08:46.000,2020-06-10 13:21:06.449
2020-06-16 05:01:33.000,2020-06-16 06:13:44.782
2020-06-05 11:09:37.000,2020-06-05 11:12:41.241
2020-06-20 08:47:30.000,2020-06-20 09:07:23.813
2020-06-23 07:55:05.000,2020-06-23 08:03:49.377
2020-06-08 09:27:53.000,2020-06-08 09:31:06.406
2020-06-01 18:19:13.000,2020-06-01 19:02:13.469
2020-06-01 00:54:27.000,2020-06-01 01:09:49.127
2020-06-26 05:31:37.000,2020-06-26 05:54:37.419
2020-06-23 06:36:36.000,2020-06-23 06:42:43.449
2020-06-02 19:39:24.000,2020-06-02 20:02:54.201
2020-06-07 04:47:06.000,2020-06-07 05:15:32.725
2020-06-26 19:03:56.000,2020-06-26 19:14:23.217
2020-06-07 03:43:51.000,2020-06-07 03:58:34.677
2020-06-06 23:32:51.000,2020-06-07 00:28:24.907
2020-06-08 23:58:15.000,2020-06-09 00:28:22.996
2020-06-10 15:35:27.000,2020-06-10 15:46:16.665
2020-06-14 11:02:08.000,2020-06-14 11:20:31.118
2020-06-11 01:31:14.000,2020-06-11 01:56:14.194
2020-06-26 06:25:51.000,2020-06-26 06:28:13.166
2020-06-01 19:37:20.000,2020-06-01 19:52:38.858
2020-06-03 06:36:22.000,2020-06-03 07:40:53.886
2020-06-24 03:49:51.000,2020-06-24 04:35:57.789
2020-06-05 15:16:13.000,2020-06-05 15:45:00.774
2020-06-18 01:31:11.000,2020-06-18 01:34:52.060
2020-06-01 17:04:36.000,2020-06-01 18:23:26.635
2020-06-16 16:32:11.000,2020-06-16 16:48:17.382
2020-06-15 01:44:16.000,2020-06-15 01:50:02.977
2020-06-08 19:38:30.000,2020-06-08 19:57:19.514
2020-06-30 01:42:00.000,2020-06-30 02:13:07.426
2020-06-11 09:32:00.000,2020-06-11 09:35:47.237
2020-06-08 08:18:56.000,2020-06-08 08:58:09.951
2020-06-19 08:54:21.000,2020-06-19 09:34:16.456
2020-06-24 05:40:35.000,2020-06-24 05:42:47.200
2020-06-15 04:43:27.000,2020-06-15 05:20:02.203
2020-06-01 18:23:54.000,2020-06-01 19:09:54.630
2020-06-19 16:00:18.000,2020-06-19 16:02:52.578
2020-06-27 08:05:04.000,2020-06-27 08:12:17.538
2020-06-05 17:53:15.000,2020-06-05 18:02:15.282
2020-06-27 12:42:36.000,2020-06-27 12:51:02.169
2020-06-06 09:29:12.000,2020-06-06 09:52:32.674
2020-06-24 00:55:46.000,2020-06-24 01:04:24.996
2020-06-24 04:23:39.000,2020-06-24 05:12:42.126
2020-06-21 12:43:52.000,2020-06-21 14:05:19.159
2020-06-01 14:25:34.000,2020-06-01 14:33:16.895
2020-06-21 11:20:31.000,2020-06-21 11:33:10.814
2020-06-05 22:12:03.000,2020-06-05 22:26:17.202
2020-06-10 17:28:50.000,2020-06-10 17:43:49.471
2020-06-01 01:31:26.000,2020-06-01 01:40:27.864
2020-06-14 17:59:43.000,2020-06-14 18:04:26.362
2020-06-11 02:35:32.000,2020-06-11 02:38:22.494
2020-06-13 00:44:18.000,2020-06-13 00:47:59.195
2020-06-27 19:42:16.000,2020-06-27 20:19:00.023
2020-06-21 22:44:51.000,2020-06-21 22:51:47.122
2020-06-29 00:11:02.000,2020-06-29 00:14:13.940
2020-06-03 06:56:15.000,2020-06-03 07:12:54.224
2020-06-28 14:54:48.000,2020-06-28 14:57:58.464
2020-06-10 02:44:54.000,2020-06-10 02:47:59.364
2020-06-20 04:15:40.000,2020-06-20 04:32:14.552
2020-06-14 04:12:36.000,2020-06-14 04:28:01.506
2020-06-14 21:39:53.000,2020-06-14 21:42:31.125
2020-06-11 07:04:25.000,2020-06-11 07:15:40.364
2020-06-07 04:13:56.000,2020-06-07 04:24:31.061
2020-06-01 10:35:02.000,2020-06-01 10:48:54.059
2020-06-01 20:41:00.000,2020-06-01 21:03:04.936
2020-06-17 08:35:54.000,2020-06-17 08:42:53.160
2020-06-21 13:23:23.000,2020-06-21 13:33:53.307
2020-06-27 08:19:20.000,2020-06-27 08:44:56.414
2020-06-03 11:25:45.000,2020-06-03 12:06:07.384
2020-06-03 16:25:15.000,2020-06-03 17:00:32.437
2020-06-27 16:21:16.000,2020-06-27 16:33:00.442
2020-06-30 08:03:49.000,2020-06-30 08:16:51.197
2020-06-07 02:03:50.000,2020-06-07 02:17:07.808
2020-06-16 10:06:37.000,2020-06-16 10:39:04.350
2020-06-25 17:23:53.000,2020-06-25 17:53:21.983
2020-06-09 07:30:16.000,2020-06-09 07:37:51.958
2020-06-29 09:13:21.000,2020-06-29 09:18:00.976
2020-06-15 16:21:46.000,2020-06-15 16:30:54.744
2020-06-10 07:44:57.000,2020-06-10 07:52:03.223
2020-06-06 23:41:53.000,2020-06-07 00:29:03.322
2020-06-15 14:51:48.000,2020-06-15 14:58:26.218
2020-06-16 11:34:42.000,2020-06-16 11:39:41.931
2020-06-13 11:07:51.000,2020-06-13 11:44:18.650
2020-06-13 07:06:23.000,2020-06-13 07:09:44.403
2020-06-27 02:17:36.000,2020-06-27 02:24:07.318
2020-06-24 17:16:05.000,2020-06-24 17:26:45.409
2020-06-15 21:24:03.000,2020-06-15 21:39:36.720
2020-06-18 17:59:44.000,2020-06-18 18:07:41.309
2020-06-24 05:19:02.000,2020-06-24 05:31:19.079
2020-06-05 13:35:40.000,2020-06-05 13:40:59.515
2020-06-23 07:04:35.000,2020-06-23 07:19:23.563
2020-06-15 01:39:17.000,2020-06-15 01:49:08.545
2020-06-09 14:51:39.000,2020-06-09 15:22:01.977
2020-06-25 12:03:42.000,2020-06-25 12:13:45.659
2020-06-12 00:28:02.000,2020-06-12 00:38:49.989
2020-06-03 21:04:43.000,2020-06-03 21:20:10.225
2020-06-01 07:26:30.000,2020-06-01 07:30:28.297
2020-06-20 13:55:38.000,2020-06-20 14:00:11.490
2020-06-06 04:32:25.000,2020-06-06 04:57:50.602
2020-06-09 16:04:34.000,2020-06-09 16:11:21.464
2020-06-22 18:04:50.000,2020-06-22 18:24:08.798
2020-06-10 03:29:01.000,2020-06-10 03:32:33.255
2020-06-30 11:49:27.000,2020-06-30 12:17:19.599
2020-06-17 20:08:28.000,2020-06-17 21:17:05.836
2020-06-27 02:01:34.000,2020-06-27 02:10:35.120
2020-06-04 12:44:22.000,2020-06-04 12:56:55.842
2020-06-19 15:49:22.000,2020-06-19 16:00:08.205
2020-06-18 22:38:04.000,2020-06-18 23:13:45.480
2020-06-11 00:44:11.000,2020-06-11 00:46:19.985
2020-06-13 20:23:25.000,2020-06-13 20:41:18.779
2020-06-09 17:46:35.000,2020-06-09 18:04:25.950
2020-06-28 15:08:32.000,2020-06-28 15:17:45.701
2020-06-22 15:03:19.000,2020-06-22 15:09:01.846
2020-06-03 11:25:20.000,2020-06-03 11:31:26.617
2020-06-17 11:59:01.000,2020-06-17 12:25:11.585
2020-06-18 11:17:13.000,2020-06-18 11:20:14.550
2020-06-22 15:50:03.000,2020-06-22 16:04:29.738
2020-06-18 23:24:28.000,2020-06-18 23:31:57.845
2020-06-08 13:39:43.000,2020-06-08 13:46:20.399
2020-06-17 22:48:12.000,2020-06-17 23:00:46.219
2020-06-10 12:04:12.000,2020-06-10 12:40:25.283
2020-06-21 21:59:10.000,2020-06-21 22:15:36.317
2020-06-26 18:08:20.000,2020-06-26 18:33:38.648
2020-06-22 11:26:07.000,2020-06-22 11:41:53.201
2020-06-18 18:20:37.000,2020-06-18 18:40:33.748
2020-06-09 11:18:19.000,2020-06-09 11:28:48.716
2020-06-28 13:23:48.000,2020-06-28 14:04:51.097
2020-06-04 00:09:07.000,2020-06-04 00:21:34.329
2020-06-08 03:00:50.000,2020-06-08 03:14:52.213
2020-06-05 21:39:30.000,2020-06-05 21:52:39.931
2020-06-28 11:12:19.000,2020-06-28 11:20:01.066
2020-06-12 21:25:12.000,2020-06-12 21:31:08.676
2020-06-10 22:22:38.000,2020-06-10 22:25:47.032
2020-06-25 11:26:32.000,2020-06-25 11:47:31.822
2020-06-01 14:35:28.000,2020-06-01 14:42:35.323
2020-06-22 16:23:41.000,2020-06-22 16:33:04.684
2020-06-28 06:32:46.000,2020-06-28 07:12:38.347
2020-06-22 20:20:46.000,2020-06-22 20:35:18.167
2020-06-17 09:37:57.000,2020-06-17 09:41:28.907
2020-06-21 12:26:42.000,2020-06-21 12:52:48.749
2020-06-27 01:45:28.000,2020-06-27 01:51:54.300
2020-06-11 16:50:18.000,2020-06-11 17:04:22.084
2020-06-11 17:54:39.000,2020-06-11 18:07:20.980
2020-06-13 06:19:59.000,2020-06-13 06:26:03.720
2020-06-29 18:19:55.000,2020-06-29 18:23:45.735
2020-06-16 10:44:39.000,2020-06-16 10:50:12.588
2020-06-01 18:23:23.000,2020-06-01 18:26:55.166
2020-06-02 20:39:35.000,2020-06-02 20:46:25.205
2020-06-19 02:14:59.000,2020-06-19 03:45:41.223
2020-06-29 11:41:59.000,2020-06-29 11:51:41.886
2020-06-16 13:20:27.000,2020-06-16 13:52:21.852
2020-06-30 03:22:03.000,2020-06-30 03:36:00.013
2020-06-10 03:47:47.000,2020-06-10 04:06:15.525
2020-06-06 18:12:42.000,2020-06-06 18:17:15.013
2020-06-05 10:38:54.000,2020-06-05 10:45:43.184
2020-06-24 04:42:48.000,2020-06-24 04:55:30.829
2020-06-04 16:10:28.000,2020-06-04 16:44:24.854
2020-06-16 19:56:03.000,2020-06-16 19:58:42.451
2020-06-13 01:41:32.000,2020-06-13 01:54:08.375
2020-06-08 23:55:07.000,2020-06-08 23:57:54.123
2020-06-23 08:40:15.000,2020-06-23 08:51:24.287
2020-06-26 05:33:16.000,2020-06-26 05:50:08.078
2020-06-19 12:33:16.000,2020-06-19 12:55:44.866
2020-06-02 10:00:02.000,2020-06-02 10:04:16.205
2020-06-14 12:03:08.000,2020-06-14 12:07:51.990
2020-06-06 01:51:01.000,2020-06-06 02:02:32.500
2020-06-29 21:21:21.000,2020-06-29 22:56:50.704
2020-06-07 15:21:35.000,2020-06-07 15:30:11.116
2020-06-06 08:45:56.000,2020-06-06 08:56:18.011
2020-06-07 15:47:58.000,2020-06-07 15:58:27.778
2020-06-12 11:52:56.000,2020-06-12 11:56:11.729
2020-06-14 15:14:09.000,2020-06-14 15:38:28.184
2020-06-06 12:46:47.000,2020-06-06 12:53:09.643
2020-06-15 18:05:32.000,2020-06-15 18:25:46.644
2020-06-07 01:55:03.000,2020-06-07 02:06:43.075
2020-06-25 04:46:24.000,2020-06-25 05:02:35.564
2020-06-13 20:26:29.000,2020-06-13 20:29:18.934
2020-06-01 07:41:52.000,2020-06-01 08:16:58.266
2020-06-02 07:20:16.000,2020-06-02 07:26:27.572
2020-06-19 22:12:36.000,2020-06-19 22:31:14.056
2020-06-28 13:58:49.000,2020-06-28 14:24:48.623
2020-06-02 13:33:50.000,2020-06-02 13:47:28.951
2020-06-21 10:43:36.000,2020-06-21 10:51:46.335
2020-06-10 08:05:41.000,2020-06-10 09:04:52.097
2020-06-04 02:45:14.000,2020-06-04 02:52:07.705
2020-06-17 00:13:14.000,2020-06-17 00:59:46.397
2020-06-22 18:39:08.000,2020-06-22 18:43:40.881
2020-06-02 18:04:16.000,2020-06-02 18:13:39.719
2020-06-04 03:14:06.000,2020-06-04 03:18:20.167
2020-06-01 00:06:44.000,2020-06-01 00:08:46.018
2020-06-09 03:21:26.000,2020-06-09 03:27:57.309
2020-06-24 02:14:29.000,2020-06-24 02:17:51.124
2020-06-16 07:38:03.000,2020-06-16 08:44:27.319
2020-06-20 22:25:20.000,2020-06-20 22:48:50.626
2020-06-09 06:44:20.000,2020-06-09 06:46:23.340
2020-06-27 23:55:17.000,2020-06-28 00:01:04.832
2020-06-04 23:13:06.000,2020-06-04 23:31:44.135
2020-06-10 09:00:06.000,2020-06-10 09:09:43.573
2020-06-22 12:15:32.000,2020-06-22 12:44:16.569
2020-06-27 14:09:56.000,2020-06-27 14:22:28.624
2020-06-22 08:45:24.000,2020-06-22 09:03:18.278
2020-06-13 04:36:25.000,2020-06-13 04:52:03.020
2020-06-02 21:21:13.000,2020-06-02 21:38:27.919
2020-06-14 19:25:04.000,2020-06-14 19:30:59.343
2020-06-18 08:09:49.000,2020-06-18 08:18:49.543
2020-06-13 14:02:21.000,2020-06-13 14:05:07.760
2020-06-24 03:48:16.000,2020-06-24 04:03:33.265
2020-06-16 19:04:12.000,2020-06-16 19:15:25.332
2020-06-10 18:18:43.000,2020-06-10 18:42:10.094
2020-06-07 07:43:57.000,2020-06-07 07:49:25.038
2020-06-15 11:08:48.000,2020-06-15 11:19:24.727
2020-06-09 02:41:43.000,2020-06-09 02:46:42.424
2020-06-02 01:36:33.000,2020-06-02 01:52:49.677
2020-06-06 20:32:30.000,2020-06-06 21:02:45.666
2020-06-14 17:41:27.000,2020-06-14 18:05:12.051
2020-06-06 21:09:13.000,2020-06-06 21:54:30.350
2020-06-16 17:57:22.000,2020-06-16 18:52:51.224
2020-06-08 22:56:49.000,2020-06-08 23:20:59.702
2020-06-08 09:47:33.000,2020-06-08 09:54:37.201
2020-06-10 22:59:55.000,2020-06-10 23:05:37.763
2020-06-20 10:35:48.000,2020-06-20 10:46:42.051
2020-06-26 17:31:09.000,2020-06-26 18:49:36.117
2020-06-09 01:56:08.000,2020-06-09 02:06:06.948
2020-06-06 13:48:00.000,2020-06-06 13:53:19.781
2020-06-12 05:49:35.000,2020-06-12 06:34:54.690
2020-06-28 12:41:34.000,2020-06-28 12:50:52.864
2020-06-23 23:37:18.000,2020-06-23 23:56:54.678
2020-06-13 15:33:34.000,2020-06-13 15:58:50.701
2020-06-25 06:53:24.000,2020-06-25 07:23:11.252
2020-06-10 13:29:56.000,2020-06-10 13:57:45.743
2020-06-18 18:07:06.000,2020-06-18 18:36:14.455
2020-06-04 15:43:46.000,2020-06-04 16:02:17.419
2020-06-04 18:55:59.000,2020-06-04 19:05:44.508
2020-06-01 01:55:49.000,2020-06-01 02:14:19.427
2020-06-04 16:12:17.000,2020-06-04 16:41:28.138
2020-06-07 08:50:22.000,2020-06-07 08:58:50.594
2020-06-10 00:52:02.000,2020-06-10 00:59:18.528
2020-06-30 18:53:39.000,2020-06-30 19:01:58.033
2020-06-29 09:35:52.000,2020-06-29 09:49:53.227
2020-06-16 18:55:33.000,2020-06-16 18:58:21.482
2020-06-23 08:44:07.000,2020-06-23 09:08:45.514
2020-06-16 15:50:38.000,2020-06-16 15:54:52.539
2020-06-03 21:41:15.000,2020-06-03 21:45:23.277
2020-06-06 08:43:09.000,2020-06-06 08:48:27.199
2020-06-01 19:33:10.000,2020-06-01 19:48:04.190
2020-06-09 04:34:49.000,2020-06-09 04:41:51.641
2020-06-03 22:24:50.000,2020-06-03 22:33:43.107
2020-06-19 16:52:32.000,2020-06-19 17:34:46.790
2020-06-16 00:08:36.000,2020-06-16 00:38:46.775
2020-06-29 12:01:32.000,2020-06-29 12:32:12.648
2020-06-30 06:49:39.000,2020-06-30 07:04:34.711
2020-06-19 00:23:37.000,2020-06-19 00:55:49.060
2020-06-15 15:24:00.000,2020-06-15 15:48:36.866
2020-06-19 01:08:32.000,2020-06-19 01:56:28.392
2020-06-22 11:16:11.000,2020-06-22 11:19:10.880
2020-06-08 12:36:39.000,2020-06-08 12:39:05.233
2020-06-27 20:42:09.000,2020-06-27 20:47:02.167
2020-06-22 09:43:16.000,2020-06-22 10:24:57.643
2020-06-08 06:41:01.000,2020-06-08 06:56:58.271
2020-06-30 05:55:54.000,2020-06-30 06:06:13.789
2020-06-28 06:14:02.000,2020-06-28 06:26:49.008
2020-06-08 15:46:54.000,2020-06-08 16:15:26.670
2020-06-08 20:46:14.000,2020-06-08 21:27:55.963
2020-06-06 18:34:30.000,2020-06-06 18:56:07.396
2020-06-27 14:53:18.000,2020-06-27 15:16:41.834
2020-06-08 17:16:37.000,2020-06-08 17:24:24.596
2020-06-20 23:32:31.000,2020-06-20 23:43:57.369
2020-06-13 09:57:27.000,2020-06-13 10:31:55.187
2020-06-19 21:05:07.000,2020-06-19 21:30:14.324
2020-06-12 21:40:55.000,2020-06-12 22:00:12.583
2020-06-11 13:24:19.000,2020-06-11 13:27:19.725
2020-06-27 06:24:24.000,2020-06-27 06:27:00.277
2020-06-16 02:43:14.000,2020-06-16 02:47:19.761
2020-06-15 14:57:35.000,2020-06-15 15:12:38.736
2020-06-17 08:18:10.000,2020-06-17 08:31:41.834
2020-06-30 05:03:22.000,2020-06-30 05:48:15.365
2020-06-29 02:43:40.000,2020-06-29 03:03:27.990
2020-06-23 13:46:07.000,2020-06-23 13:53:20.291
2020-06-23 02:45:05.000,2020-06-23 02:49:43.522
2020-06-19 12:53:16.000,2020-06-19 13:23:40.611
2020-06-11 18:00:18.000,2020-06-11 18:11:31.941
2020-06-25 22:24:20.000,2020-06-25 22:42:13.805
2020-06-18 16:48:17.000,2020-06-18 17:02:46.465
2020-06-14 10:09:31.000,2020-06-14 10:13:13.311
2020-06-13 13:27:24.000,2020-06-13 13:30:16.875
2020-06-28 13:45:57.000,2020-06-28 13:55:02.914
2020-06-26 18:48:32.000,2020-06-26 18:57:15.841
2020-06-13 02:52:52.000,2020-06-13 03:11:40.214
2020-06-26 23:38:51.000,2020-06-26 23:55:51.195
2020-06-14 20:53:45.000,2020-06-14 21:47:49.677
2020-06-01 14:22:25.000,2020-06-01 14:53:42.366
2020-06-25 05:42:37.000,2020-06-25 05:54:54.701
2020-06-02 01:31:05.000,2020-06-02 01:43:28.878
2020-06-15 14:24:26.000,2020-06-15 14:43:15.128
2020-06-13 09:50:00.000,2020-06-13 09:53:49.026
2020-06-25 13:01:13.000,2020-06-25 15:20:01.158
2020-06-29 22:40:56.000,2020-06-29 22:53:54.340
2020-06-15 03:41:09.000,2020-06-15 04:19:15.200
2020-06-27 10:24:29.000,2020-06-27 11:17:48.894
2020-06-17 13:05:51.000,2020-06-17 13:20:55.277
2020-06-27 09:37:00.000,2020-06-27 09:40:38.179
2020-06-26 09:00:09.000,2020-06-26 09:14:55.603
2020-06-07 19:29:39.000,2020-06-07 19:45:18.372
2020-06-27 16:55:28.000,2020-06-27 17:20:49.131
2020-06-27 11:27:03.000,2020-06-27 11:29:47.487
2020-06-11 13:53:52.000,2020-06-11 14:05:17.155
2020-06-30 17:54:42.000,2020-06-30 18:35:06.873
2020-06-19 03:23:58.000,2020-06-19 04:37:07.893
2020-06-23 18:13:02.000,2020-06-23 18:18:13.186
2020-06-18 15:25:50.000,2020-06-18 15:58:30.355
2020-06-11 14:52:39.000,2020-06-11 14:57:01.305
2020-06-08 08:33:25.000,2020-06-08 09:03:00.953
2020-06-05 12:13:13.000,2020-06-05 12:20:05.257
2020-06-10 10:25:31.000,2020-06-10 11:15:39.595
2020-06-01 18:47:41.000,2020-06-01 19:07:31.166
2020-06-20 21:58:04.000,2020-06-20 22:07:42.409
2020-06-28 08:38:37.000,2020-06-28 08:45:33.871
2020-06-14 19:51:22.000,2020-06-14 19:57:23.370
2020-06-25 01:13:27.000,2020-06-25 01:32:34.722
2020-06-16 03:11:46.000,2020-06-16 03:47:41.221
2020-06-23 19:33:26.000,2020-06-23 19:56:31.634
2020-06-30 11:13:46.000,2020-06-30 11:42:46.492
2020-06-10 21:04:59.000,2020-06-10 21:29:47.393
2020-06-02 08:47:13.000,2020-06-02 09:47:16.260
2020-06-08 07:04:25.000,2020-06-08 07:27:41.210
2020-06-20 10:07:30.000,2020-06-20 10:13:02.410
2020-06-15 01:38:22.000,2020-06-15 02:03:53.459
2020-06-19 17:45:35.000,2020-06-19 17:53:24.839
2020-06-05 23:55:34.000,2020-06-06 01:19:39.374
2020-06-17 10:56:36.000,2020-06-17 11:05:41.415
2020-06-27 20:10:49.000,2020-06-27 20:18:00.789
2020-06-25 06:50:14.000,2020-06-25 06:56:20.065
2020-06-26 09:03:34.000,2020-06-26 09:21:41.005
2020-06-17 18:13:41.000,2020-06-17 18:17:25.093
2020-06-18 08:16:25.000,2020-06-18 09:04:27.632
2020-06-09 21:56:13.000,2020-06-09 22:03:26.724
2020-06-08 15:02:36.000,2020-06-08 15:09:51.113
2020-06-17 18:12:40.000,2020-06-17 18:15:22.444
2020-06-20 10:56:03.000,2020-06-20 11:02:17.147
2020-06-06 09:43:30.000,2020-06-06 09:53:38.672
2020-06-20 03:43:36.000,2020-06-20 03:52:31.269
2020-06-20 15:38:20.000,2020-06-20 15:45:06.970
2020-06-05 11:16:33.000,2020-06-05 11:19:10.437
2020-06-01 07:25:34.000,2020-06-01 07:32:55.755
2020-06-11 16:37:55.000,2020-06-11 17:02:30.912
2020-06-25 13:47:01.000,2020-06-25 13:57:40.897
2020-06-07 05:13:18.000,2020-06-07 05:20:27.224
2020-06-17 00:29:59.000,2020-06-17 00:37:26.189
2020-06-30 17:21:43.000,2020-06-30 17:35:50.576
2020-06-01 22:34:24.000,2020-06-01 22:41:47.960
2020-06-01 06:27:55.000,2020-06-01 06:44:51.768
2020-06-29 11:21:12.000,2020-06-29 12:31:28.851
2020-06-27 11:37:08.000,2020-06-27 11:39:45.843
2020-06-12 14:22:43.000,2020-06-12 14:27:29.327
2020-06-21 08:28:09.000,2020-06-21 08:33:06.626
2020-06-07 15:05:35.000,2020-06-07 15:16:28.271
2020-06-24 03:43:29.000,2020-06-24 03:46:07.070
2020-06-11 13:33:46.000,2020-06-11 13:45:30.254
2020-06-10 23:35:22.000,2020-06-11 00:17:01.614
2020-06-10 07:14:52.000,2020-06-10 07:17:02.468
2020-06-14 10:32:37.000,2020-06-14 10:41:25.630
2020-06-16 05:08:52.000,2020-06-16 05:32:19.762
2020-06-05 21:00:40.000,2020-06-05 21:05:11.038
2020-06-11 22:26:29.000,2020-06-11 22:29:41.658
2020-06-26 14:52:53.000,2020-06-26 15:09:49.722
2020-06-07 02:04:53.000,2020-06-07 02:07:02.000
2020-06-26 02:37:35.000,2020-06-26 03:03:51.496
2020-06-27 02:29:23.000,2020-06-27 02:32:25.273
2020-06-12 12:17:33.000,2020-06-12 12:30:41.773
2020-06-03 04:00:10.000,2020-06-03 04:22:22.808
2020-06-10 23:35:57.000,2020-06-10 23:42:06.377
2020-06-26 22:49:02.000,2020-06-26 22:52:40.371
2020-06-14 23:18:14.000,2020-06-14 23:23:07.814
2020-06-26 16:59:52.000,2020-06-26 17:30:47.957
2020-06-08 17:40:06.000,2020-06-08 18:00:27.085
2020-06-05 20:07:14.000,2020-06-05 20:12:32.692
2020-06-12 23:00:55.000,2020-06-12 23:21:48.285
2020-06-10 04:59:03.000,2020-06-10 05:19:32.808
2020-06-07 06:11:17.000,2020-06-07 07:44:34.236
2020-06-20 14:50:41.000,2020-06-20 15:00:08.165
2020-06-21 01:18:02.000,2020-06-21 01:50:03.256
2020-06-14 13:24:19.000,2020-06-14 13:35:11.250
2020-06-21 17:43:42.000,2020-06-21 18:19:54.391
2020-06-23 18:09:57.000,2020-06-23 18:13:23.463
2020-06-05 11:45:52.000,2020-06-05 11:50:45.475
2020-06-26 13:42:53.000,2020-06-26 14:13:20.134
2020-06-12 22:08:37.000,2020-06-12 22:36:16.826
2020-06-28 06:57:01.000,2020-06-28 07:04:29.021
2020-06-07 01:52:14.000,2020-06-07 02:07:51.486
2020-06-17 02:05:59.000,2020-06-17 02:15:13.159
2020-06-03 19:59:21.000,2020-06-03 20:01:30.333
2020-06-26 20:44:53.000,2020-06-26 20:47:16.805
2020-06-11 23:13:29.000,2020-06-11 23:16:19.205
2020-06-22 17:25:09.000,2020-06-22 17:40:40.421
2020-06-01 17:52:03.000,2020-06-01 17:58:57.688
2020-06-15 07:48:35.000,2020-06-15 07:52:54.882
2020-06-12 01:08:00.000,2020-06-12 01:52:29.198
2020-06-28 00:00:11.000,2020-06-28 00:04:07.399
2020-06-29 18:47:10.000,2020-06-29 19:05:58.721
2020-06-10 21:13:36.000,2020-06-10 21:49:17.245
2020-06-14 08:18:33.000,2020-06-14 08:23:14.030
2020-06-11 00:15:09.000,2020-06-11 00:20:46.554
2020-06-28 01:45:35.000,2020-06-28 02:00:22.590
2020-06-19 16:43:17.000,2020-06-19 16:55:56.170
2020-06-10 02:57:40.000,2020-06-10 03:10:42.500
2020-06-13 03:48:13.000,2020-06-13 04:02:21.062
2020-06-04 06:32:42.000,2020-06-04 07:19:36.413
2020-06-19 13:51:58.000,2020-06-19 13:54:47.807
2020-06-17 09:20:12.000,2020-06-17 09:43:38.088
2020-06-19 00:55:06.000,2020-06-19 01:01:04.162
2020-06-07 14:47:30.000,2020-06-07 14:56:31.101
2020-06-04 06:24:32.000,2020-06-04 06:27:56.178
2020-06-05 11:12:05.000,2020-06-05 11:22:55.925
2020-06-09 06:32:23.000,2020-06-09 06:58:50.683
2020-06-05 15:58:01.000,2020-06-05 16:01:34.565
2020-06-28 18:25:05.000,2020-06-28 18:31:55.174
2020-06-05 09:14:52.000,2020-06-05 09:23:52.216
2020-06-01 01:28:07.000,2020-06-01 01:31:45.732
2020-06-16 02:50:41.000,2020-06-16 03:14:14.134
2020-06-08 14:25:02.000,2020-06-08 14:50:13.593
2020-06-23 23:28:16.000,2020-06-23 23:57:22.523
2020-06-25 02:46:32.000,2020-06-25 03:01:41.138
2020-06-26 08:23:42.000,2020-06-26 08:36:18.957
2020-06-18 02:34:10.000,2020-06-18 02:40:44.104
2020-06-12 16:54:53.000,2020-06-12 17:12:51.201
2020-06-13 14:57:34.000,2020-06-13 15:08:23.200
2020-06-08 00:50:12.000,2020-06-08 01:45:11.500
2020-06-27 21:46:37.000,2020-06-27 22:40:19.880
2020-06-10 02:31:07.000,2020-06-10 03:08:27.436
2020-06-16 16:00:49.000,2020-06-16 16:09:30.783
2020-06-14 14:38:05.000,2020-06-14 14:46:57.940
2020-06-16 22:49:24.000,2020-06-16 23:20:07.591
2020-06-20 19:41:43.000,2020-06-20 20:03:18.521
2020-06-29 06:50:51.000,2020-06-29 07:11:07.754
2020-06-17 00:33:38.000,2020-06-17 00:40:33.167
2020-06-05 11:23:14.000,2020-06-05 11:52:06.666
2020-06-13 15:28:21.000,2020-06-13 15:43:20.509
2020-06-13 02:00:27.000,2020-06-13 02:11:19.938
2020-06-02 14:03:43.000,2020-06-02 14:35:48.051
2020-06-14 03:32:44.000,2020-06-14 03:42:15.099
2020-06-07 03:51:35.000,2020-06-07 04:09:29.991
2020-06-18 04:07:04.000,2020-06-18 04:18:28.463
2020-06-25 22:49:08.000,2020-06-25 23:04:36.468
2020-06-23 15:21:49.000,2020-06-23 15:24:26.252
2020-06-29 08:02:37.000,2020-06-29 08:13:53.428
2020-06-11 02:32:52.000,2020-06-11 02:47:03.734
2020-06-07 01:04:04.000,2020-06-07 01:16:14.821
2020-06-17 21:51:14.000,2020-06-17 22:21:26.002
2020-06-08 20:41:30.000,2020-06-08 20:49:05.424
2020-06-22 11:26:59.000,2020-06-22 12:01:18.342
2020-06-13 07:10:36.000,2020-06-13 07:20:20.951
2020-06-21 16:22:01.000,2020-06-21 16:41:48.303
2020-06-19 03:18:41.000,2020-06-19 03:22:02.644
2020-06-10 14:28:55.000,2020-06-10 14:34:16.002
2020-06-13 14:18:07.000,2020-06-13 14:41:35.787
2020-06-04 21:11:24.000,2020-06-04 21:13:35.164
2020-06-30 15:47:49.000,2020-06-30 16:41:41.783
2020-06-27 19:08:06.000,2020-06-27 19:13:16.347
2020-06-14 07:52:30.000,2020-06-14 08:29:14.139
2020-06-17 19:02:56.000,2020-06-17 19:15:49.001
2020-06-08 23:29:36.000,2020-06-08 23:44:04.290
2020-06-06 01:52:54.000,2020-06-06 01:56:13.094
2020-06-30 00:52:29.000,2020-06-30 01:01:18.027
2020-06-11 13:57:08.000,2020-06-11 14:01:40.875
2020-06-12 00:59:19.000,2020-06-12 01:12:30.763
